id,cluster_id
FKID038002,23
FKID038003,12
FKID038004,12
FKID038005,54
FKID038006,65
FKID038007,12
FKID038008,23
FKID038009,23
FKID038010,23
FKID038011,-1
FKID038012,12
FKID038013,23
FKID038014,23
FKID038015,54
FKID038016,54
FKID038017,0
FKID038018,65
FKID038019,12
FKID038020,0
FKID038021,23
FKID038022,23
FKID038023,54
FKID038024,54
FKID038025,23
FKID038026,0
FKID038027,54
FKID038028,0
FKID038029,0
FKID038030,0
FKID038031,0
FKID038032,-1
FKID038033,0
FKID038034,4
FKID038035,38
FKID038036,12
FKID038037,0
FKID038038,51
FKID038039,12
FKID038040,-1
FKID038041,0
FKID038042,4
FKID038043,0
FKID038044,51
FKID038045,0
FKID038046,0
FKID038047,51
FKID038048,51
FKID038049,7
FKID038050,0
FKID038051,-1
FKID038052,-1
FKID038053,51
FKID038054,51
FKID038055,12
FKID038056,51
FKID038057,51
FKID038058,0
FKID038059,0
FKID038060,0
FKID038061,0
FKID038062,0
FKID038063,0
FKID038064,0
FKID038065,4
FKID038066,0
FKID038067,0
FKID038068,0
FKID038069,0
FKID038070,0
FKID038071,0
FKID038072,0
FKID038073,7
FKID038074,7
FKID038075,7
FKID038076,-1
FKID038077,4
FKID038078,-1
FKID038079,-1
FKID038080,0
FKID038081,49
FKID038082,4
FKID038083,-1
FKID038084,7
FKID038085,7
FKID038086,7
FKID038087,7
FKID038088,7
FKID038089,137
FKID038090,40
FKID038091,7
FKID038092,7
FKID038093,12
FKID038094,7
FKID038095,7
FKID038096,7
FKID038097,0
FKID038098,7
FKID038099,7
FKID038100,7
FKID038101,15
FKID038102,7
FKID038103,7
FKID038104,7
FKID038105,7
FKID038106,7
FKID038107,0
FKID038108,-1
FKID038109,4
FKID038110,7
FKID038111,7
FKID038112,-1
FKID038113,12
FKID038114,0
FKID038115,-1
FKID038116,0
FKID038117,0
FKID038118,0
FKID038119,-1
FKID038120,-1
FKID038121,0
FKID038122,12
FKID038123,-1
FKID038124,0
FKID038125,0
FKID038126,0
FKID038127,80
FKID038128,80
FKID038129,0
FKID038130,0
FKID038131,-1
FKID038132,-1
FKID038133,4
FKID038134,-1
FKID038135,54
FKID038136,125
FKID038137,0
FKID038138,0
FKID038139,111
FKID038140,-1
FKID038141,125
FKID038142,49
FKID038143,76
FKID038144,4
FKID038145,0
FKID038146,76
FKID038147,4
FKID038148,76
FKID038149,4
FKID038150,76
FKID038151,76
FKID038152,76
FKID038153,76
FKID038154,76
FKID038155,76
FKID038156,76
FKID038157,54
FKID038158,54
FKID038159,76
FKID038160,76
FKID038161,54
FKID038162,54
FKID038163,76
FKID038164,76
FKID038165,54
FKID038166,54
FKID038167,76
FKID038168,54
FKID038169,54
FKID038170,76
FKID038171,49
FKID038172,4
FKID038173,76
FKID038174,76
FKID038175,76
FKID038176,7
FKID038177,7
FKID038178,4
FKID038179,76
FKID038180,4
FKID038181,76
FKID038182,-1
FKID038183,125
FKID038184,6
FKID038185,26
FKID038186,26
FKID038187,76
FKID038188,49
FKID038189,6
FKID038190,6
FKID038191,6
FKID038192,6
FKID038193,6
FKID038194,76
FKID038195,6
FKID038196,6
FKID038197,6
FKID038198,6
FKID038199,6
FKID038200,6
FKID038201,6
FKID038202,76
FKID038203,0
FKID038204,0
FKID038205,0
FKID038206,2
FKID038207,2
FKID038208,2
FKID038209,-1
FKID038210,92
FKID038211,-1
FKID038212,-1
FKID038213,34
FKID038214,-1
FKID038215,-1
FKID038216,-1
FKID038217,12
FKID038218,132
FKID038219,32
FKID038220,32
FKID038221,-1
FKID038222,-1
FKID038223,16
FKID038224,16
FKID038225,16
FKID038226,16
FKID038227,16
FKID038228,-1
FKID038229,90
FKID038230,90
FKID038231,90
FKID038232,90
FKID038233,0
FKID038234,69
FKID038235,7
FKID038236,40
FKID038237,12
FKID038238,-1
FKID038239,12
FKID038240,0
FKID038241,54
FKID038242,-1
FKID038243,-1
FKID038244,9
FKID038245,9
FKID038246,12
FKID038247,34
FKID038248,69
FKID038249,12
FKID038250,12
FKID038251,12
FKID038252,12
FKID038253,12
FKID038254,12
FKID038255,12
FKID038256,-1
FKID038257,69
FKID038258,12
FKID038259,12
FKID038260,12
FKID038261,12
FKID038262,12
FKID038263,12
FKID038264,0
FKID038265,69
FKID038266,12
FKID038267,7
FKID038268,12
FKID038269,34
FKID038270,12
FKID038271,12
FKID038272,12
FKID038273,12
FKID038274,12
FKID038275,12
FKID038276,12
FKID038277,12
FKID038278,12
FKID038279,12
FKID038280,12
FKID038281,12
FKID038282,12
FKID038283,12
FKID038284,12
FKID038285,12
FKID038286,15
FKID038287,12
FKID038288,12
FKID038289,56
FKID038290,69
FKID038291,-1
FKID038292,12
FKID038293,12
FKID038294,12
FKID038295,12
FKID038296,56
FKID038297,12
FKID038298,12
FKID038299,56
FKID038300,0
FKID038301,4
FKID038302,69
FKID038303,4
FKID038304,12
FKID038305,12
FKID038306,12
FKID038307,4
FKID038308,4
FKID038309,4
FKID038310,4
FKID038311,4
FKID038312,4
FKID038313,56
FKID038314,34
FKID038315,0
FKID038316,4
FKID038317,-1
FKID038318,-1
FKID038319,56
FKID038320,0
FKID038321,56
FKID038322,56
FKID038323,56
FKID038324,69
FKID038325,12
FKID038326,69
FKID038327,-1
FKID038328,56
FKID038329,12
FKID038330,42
FKID038331,49
FKID038332,56
FKID038333,42
FKID038334,56
FKID038335,-1
FKID038336,12
FKID038337,56
FKID038338,62
FKID038339,42
FKID038340,2
FKID038341,52
FKID038342,56
FKID038343,56
FKID038344,-1
FKID038345,42
FKID038346,57
FKID038347,56
FKID038348,56
FKID038349,-1
FKID038350,34
FKID038351,34
FKID038352,12
FKID038353,12
FKID038354,12
FKID038355,146
FKID038356,12
FKID038357,-1
FKID038358,12
FKID038359,62
FKID038360,12
FKID038361,12
FKID038362,-1
FKID038363,12
FKID038364,12
FKID038365,12
FKID038366,9
FKID038367,34
FKID038368,9
FKID038369,30
FKID038370,12
FKID038371,12
FKID038372,12
FKID038373,62
FKID038374,42
FKID038375,62
FKID038376,9
FKID038377,12
FKID038378,12
FKID038379,22
FKID038380,22
FKID038381,22
FKID038382,22
FKID038383,22
FKID038384,22
FKID038385,22
FKID038386,22
FKID038387,-1
FKID038388,0
FKID038389,42
FKID038390,9
FKID038391,9
FKID038392,57
FKID038393,9
FKID038394,57
FKID038395,57
FKID038396,57
FKID038397,57
FKID038398,9
FKID038399,-1
FKID038400,42
FKID038401,57
FKID038402,7
FKID038403,123
FKID038404,-1
FKID038405,34
FKID038406,123
FKID038407,57
FKID038408,123
FKID038409,34
FKID038410,94
FKID038411,34
FKID038412,-1
FKID038413,0
FKID038414,-1
FKID038415,21
FKID038416,21
FKID038417,0
FKID038418,7
FKID038419,42
FKID038420,34
FKID038421,0
FKID038422,3
FKID038423,42
FKID038424,4
FKID038425,132
FKID038426,3
FKID038427,3
FKID038428,123
FKID038429,-1
FKID038430,42
FKID038431,21
FKID038432,34
FKID038433,123
FKID038434,3
FKID038435,42
FKID038436,3
FKID038437,123
FKID038438,52
FKID038439,132
FKID038440,132
FKID038441,132
FKID038442,-1
FKID038443,132
FKID038444,57
FKID038445,52
FKID038446,123
FKID038447,52
FKID038448,23
FKID038449,23
FKID038450,-1
FKID038451,3
FKID038452,23
FKID038453,12
FKID038454,52
FKID038455,123
FKID038456,23
FKID038457,113
FKID038458,113
FKID038459,-1
FKID038460,-1
FKID038461,52
FKID038462,42
FKID038463,23
FKID038464,15
FKID038465,42
FKID038466,57
FKID038467,52
FKID038468,82
FKID038469,132
FKID038470,132
FKID038471,42
FKID038472,132
FKID038473,23
FKID038474,23
FKID038475,94
FKID038476,52
FKID038477,123
FKID038478,82
FKID038479,94
FKID038480,52
FKID038481,23
FKID038482,23
FKID038483,129
FKID038484,82
FKID038485,23
FKID038486,-1
FKID038487,23
FKID038488,-1
FKID038489,-1
FKID038490,12
FKID038491,52
FKID038492,23
FKID038493,52
FKID038494,76
FKID038495,23
FKID038496,23
FKID038497,23
FKID038498,-1
FKID038499,121
FKID038500,-1
FKID038501,-1
FKID038502,-1
FKID038503,21
FKID038504,23
FKID038505,9
FKID038506,76
FKID038507,23
FKID038508,-1
FKID038509,-1
FKID038510,12
FKID038511,12
FKID038512,7
FKID038513,12
FKID038514,21
FKID038515,21
FKID038516,-1
FKID038517,-1
FKID038518,0
FKID038519,133
FKID038520,48
FKID038521,-1
FKID038522,12
FKID038523,48
FKID038524,-1
FKID038525,4
FKID038526,4
FKID038527,4
FKID038528,-1
FKID038529,4
FKID038530,12
FKID038531,4
FKID038532,7
FKID038533,4
FKID038534,-1
FKID038535,15
FKID038536,21
FKID038537,21
FKID038538,-1
FKID038539,12
FKID038540,15
FKID038541,15
FKID038542,69
FKID038543,111
FKID038544,52
FKID038545,26
FKID038546,-1
FKID038547,51
FKID038548,12
FKID038549,4
FKID038550,-1
FKID038551,51
FKID038552,4
FKID038553,60
FKID038554,4
FKID038555,60
FKID038556,60
FKID038557,23
FKID038558,26
FKID038559,26
FKID038560,26
FKID038561,26
FKID038562,62
FKID038563,32
FKID038564,32
FKID038565,-1
FKID038566,62
FKID038567,21
FKID038568,21
FKID038569,12
FKID038570,23
FKID038571,-1
FKID038572,26
FKID038573,26
FKID038574,26
FKID038575,51
FKID038576,26
FKID038577,-1
FKID038578,108
FKID038579,51
FKID038580,108
FKID038581,78
FKID038582,12
FKID038583,78
FKID038584,12
FKID038585,4
FKID038586,78
FKID038587,78
FKID038588,9
FKID038589,12
FKID038590,78
FKID038591,26
FKID038592,-1
FKID038593,78
FKID038594,26
FKID038595,23
FKID038596,26
FKID038597,151
FKID038598,21
FKID038599,21
FKID038600,69
FKID038601,12
FKID038602,17
FKID038603,4
FKID038604,21
FKID038605,21
FKID038606,23
FKID038607,-1
FKID038608,106
FKID038609,69
FKID038610,-1
FKID038611,21
FKID038612,-1
FKID038613,-1
FKID038614,106
FKID038615,12
FKID038616,106
FKID038617,-1
FKID038618,78
FKID038619,-1
FKID038620,69
FKID038621,126
FKID038622,126
FKID038623,69
FKID038624,0
FKID038625,-1
FKID038626,-1
FKID038627,-1
FKID038628,-1
FKID038629,15
FKID038630,12
FKID038631,31
FKID038632,21
FKID038633,21
FKID038634,73
FKID038635,123
FKID038636,-1
FKID038637,0
FKID038638,6
FKID038639,0
FKID038640,-1
FKID038641,78
FKID038642,32
FKID038643,-1
FKID038644,0
FKID038645,32
FKID038646,-1
FKID038647,0
FKID038648,40
FKID038649,0
FKID038650,26
FKID038651,12
FKID038652,-1
FKID038653,69
FKID038654,69
FKID038655,-1
FKID038656,-1
FKID038657,123
FKID038658,123
FKID038659,123
FKID038660,123
FKID038661,25
FKID038662,-1
FKID038663,26
FKID038664,69
FKID038665,-1
FKID038666,-1
FKID038667,69
FKID038668,151
FKID038669,0
FKID038670,12
FKID038671,151
FKID038672,-1
FKID038673,26
FKID038674,19
FKID038675,150
FKID038676,12
FKID038677,81
FKID038678,3
FKID038679,3
FKID038680,3
FKID038681,17
FKID038682,0
FKID038683,7
FKID038684,21
FKID038685,12
FKID038686,-1
FKID038687,4
FKID038688,-1
FKID038689,-1
FKID038690,12
FKID038691,-1
FKID038692,-1
FKID038693,-1
FKID038694,4
FKID038695,0
FKID038696,123
FKID038697,12
FKID038698,-1
FKID038699,-1
FKID038700,100
FKID038701,12
FKID038702,76
FKID038703,38
FKID038704,-1
FKID038705,0
FKID038706,76
FKID038707,76
FKID038708,12
FKID038709,100
FKID038710,58
FKID038711,12
FKID038712,16
FKID038713,16
FKID038714,16
FKID038715,16
FKID038716,23
FKID038717,-1
FKID038718,84
FKID038719,37
FKID038720,72
FKID038721,0
FKID038722,23
FKID038723,12
FKID038724,0
FKID038725,58
FKID038726,58
FKID038727,58
FKID038728,58
FKID038729,58
FKID038730,58
FKID038731,58
FKID038732,12
FKID038733,12
FKID038734,23
FKID038735,0
FKID038736,4
FKID038737,0
FKID038738,12
FKID038739,23
FKID038740,12
FKID038741,32
FKID038742,32
FKID038743,32
FKID038744,-1
FKID038745,0
FKID038746,12
FKID038747,26
FKID038748,81
FKID038749,0
FKID038750,113
FKID038751,26
FKID038752,81
FKID038753,81
FKID038754,23
FKID038755,-1
FKID038756,81
FKID038757,12
FKID038758,12
FKID038759,81
FKID038760,-1
FKID038761,12
FKID038762,26
FKID038763,81
FKID038764,81
FKID038765,0
FKID038766,81
FKID038767,81
FKID038768,81
FKID038769,-1
FKID038770,12
FKID038771,26
FKID038772,26
FKID038773,12
FKID038774,-1
FKID038775,12
FKID038776,0
FKID038777,48
FKID038778,-1
FKID038779,102
FKID038780,-1
FKID038781,12
FKID038782,12
FKID038783,108
FKID038784,4
FKID038785,-1
FKID038786,-1
FKID038787,-1
FKID038788,119
FKID038789,119
FKID038790,0
FKID038791,-1
FKID038792,119
FKID038793,12
FKID038794,12
FKID038795,12
FKID038796,41
FKID038797,41
FKID038798,41
FKID038799,-1
FKID038800,26
FKID038801,12
FKID038802,4
FKID038803,4
FKID038804,26
FKID038805,-1
FKID038806,-1
FKID038807,26
FKID038808,-1
FKID038809,26
FKID038810,12
FKID038811,-1
FKID038812,-1
FKID038813,12
FKID038814,-1
FKID038815,4
FKID038816,26
FKID038817,12
FKID038818,12
FKID038819,12
FKID038820,12
FKID038821,-1
FKID038822,12
FKID038823,12
FKID038824,16
FKID038825,12
FKID038826,12
FKID038827,-1
FKID038828,-1
FKID038829,-1
FKID038830,4
FKID038831,26
FKID038832,41
FKID038833,4
FKID038834,-1
FKID038835,-1
FKID038836,4
FKID038837,-1
FKID038838,-1
FKID038839,-1
FKID038840,26
FKID038841,26
FKID038842,69
FKID038843,12
FKID038844,0
FKID038845,12
FKID038846,-1
FKID038847,12
FKID038848,41
FKID038849,-1
FKID038850,41
FKID038851,41
FKID038852,12
FKID038853,41
FKID038854,12
FKID038855,41
FKID038856,-1
FKID038857,101
FKID038858,-1
FKID038859,101
FKID038860,-1
FKID038861,0
FKID038862,-1
FKID038863,0
FKID038864,0
FKID038865,12
FKID038866,12
FKID038867,-1
FKID038868,49
FKID038869,3
FKID038870,96
FKID038871,52
FKID038872,0
FKID038873,52
FKID038874,12
FKID038875,0
FKID038876,15
FKID038877,10
FKID038878,10
FKID038879,10
FKID038880,10
FKID038881,-1
FKID038882,10
FKID038883,111
FKID038884,12
FKID038885,3
FKID038886,111
FKID038887,12
FKID038888,127
FKID038889,73
FKID038890,12
FKID038891,32
FKID038892,4
FKID038893,52
FKID038894,67
FKID038895,41
FKID038896,-1
FKID038897,12
FKID038898,52
FKID038899,-1
FKID038900,-1
FKID038901,30
FKID038902,30
FKID038903,30
FKID038904,30
FKID038905,30
FKID038906,30
FKID038907,3
FKID038908,3
FKID038909,3
FKID038910,12
FKID038911,52
FKID038912,12
FKID038913,13
FKID038914,131
FKID038915,1
FKID038916,3
FKID038917,0
FKID038918,-1
FKID038919,-1
FKID038920,-1
FKID038921,-1
FKID038922,108
FKID038923,52
FKID038924,108
FKID038925,0
FKID038926,0
FKID038927,52
FKID038928,52
FKID038929,108
FKID038930,108
FKID038931,52
FKID038932,52
FKID038933,-1
FKID038934,-1
FKID038935,31
FKID038936,31
FKID038937,4
FKID038938,52
FKID038939,31
FKID038940,31
FKID038941,31
FKID038942,52
FKID038943,12
FKID038944,0
FKID038945,52
FKID038946,12
FKID038947,12
FKID038948,0
FKID038949,21
FKID038950,12
FKID038951,12
FKID038952,32
FKID038953,132
FKID038954,12
FKID038955,32
FKID038956,32
FKID038957,32
FKID038958,32
FKID038959,32
FKID038960,32
FKID038961,32
FKID038962,32
FKID038963,32
FKID038964,32
FKID038965,32
FKID038966,32
FKID038967,12
FKID038968,32
FKID038969,32
FKID038970,0
FKID038971,12
FKID038972,32
FKID038973,32
FKID038974,32
FKID038975,12
FKID038976,12
FKID038977,12
FKID038978,12
FKID038979,12
FKID038980,57
FKID038981,12
FKID038982,32
FKID038983,32
FKID038984,12
FKID038985,12
FKID038986,12
FKID038987,12
FKID038988,12
FKID038989,12
FKID038990,-1
FKID038991,-1
FKID038992,32
FKID038993,32
FKID038994,32
FKID038995,-1
FKID038996,32
FKID038997,-1
FKID038998,32
FKID038999,32
FKID039000,4
FKID039001,-1
FKID039002,-1
FKID039003,-1
FKID039004,-1
FKID039005,32
FKID039006,32
FKID039007,18
FKID039008,32
FKID039009,32
FKID039010,32
FKID039011,6
FKID039012,32
FKID039013,32
FKID039014,32
FKID039015,6
FKID039016,6
FKID039017,32
FKID039018,32
FKID039019,32
FKID039020,6
FKID039021,25
FKID039022,57
FKID039023,6
FKID039024,6
FKID039025,57
FKID039026,-1
FKID039027,57
FKID039028,57
FKID039029,6
FKID039030,57
FKID039031,32
FKID039032,-1
FKID039033,-1
FKID039034,-1
FKID039035,6
FKID039036,34
FKID039037,-1
FKID039038,-1
FKID039039,32
FKID039040,-1
FKID039041,-1
FKID039042,-1
FKID039043,32
FKID039044,-1
FKID039045,-1
FKID039046,12
FKID039047,32
FKID039048,32
FKID039049,30
FKID039050,32
FKID039051,32
FKID039052,57
FKID039053,57
FKID039054,57
FKID039055,12
FKID039056,32
FKID039057,57
FKID039058,12
FKID039059,57
FKID039060,12
FKID039061,12
FKID039062,32
FKID039063,4
FKID039064,12
FKID039065,76
FKID039066,76
FKID039067,76
FKID039068,76
FKID039069,67
FKID039070,32
FKID039071,140
FKID039072,67
FKID039073,0
FKID039074,0
FKID039075,12
FKID039076,12
FKID039077,12
FKID039078,12
FKID039079,15
FKID039080,15
FKID039081,15
FKID039082,15
FKID039083,15
FKID039084,4
FKID039085,12
FKID039086,51
FKID039087,7
FKID039088,12
FKID039089,32
FKID039090,32
FKID039091,32
FKID039092,32
FKID039093,4
FKID039094,4
FKID039095,12
FKID039096,57
FKID039097,57
FKID039098,4
FKID039099,57
FKID039100,57
FKID039101,57
FKID039102,57
FKID039103,57
FKID039104,12
FKID039105,12
FKID039106,12
FKID039107,12
FKID039108,32
FKID039109,0
FKID039110,12
FKID039111,52
FKID039112,12
FKID039113,6
FKID039114,73
FKID039115,-1
FKID039116,-1
FKID039117,73
FKID039118,73
FKID039119,73
FKID039120,73
FKID039121,-1
FKID039122,-1
FKID039123,-1
FKID039124,32
FKID039125,-1
FKID039126,131
FKID039127,-1
FKID039128,-1
FKID039129,76
FKID039130,12
FKID039131,32
FKID039132,32
FKID039133,131
FKID039134,16
FKID039135,73
FKID039136,73
FKID039137,16
FKID039138,16
FKID039139,16
FKID039140,80
FKID039141,131
FKID039142,47
FKID039143,16
FKID039144,-1
FKID039145,131
FKID039146,131
FKID039147,-1
FKID039148,0
FKID039149,21
FKID039150,21
FKID039151,21
FKID039152,4
FKID039153,7
FKID039154,-1
FKID039155,4
FKID039156,-1
FKID039157,4
FKID039158,58
FKID039159,12
FKID039160,12
FKID039161,57
FKID039162,57
FKID039163,57
FKID039164,57
FKID039165,57
FKID039166,57
FKID039167,57
FKID039168,32
FKID039169,32
FKID039170,57
FKID039171,57
FKID039172,12
FKID039173,0
FKID039174,0
FKID039175,23
FKID039176,15
FKID039177,12
FKID039178,0
FKID039179,0
FKID039180,0
FKID039181,12
FKID039182,12
FKID039183,12
FKID039184,9
FKID039185,9
FKID039186,12
FKID039187,12
FKID039188,12
FKID039189,12
FKID039190,12
FKID039191,58
FKID039192,58
FKID039193,12
FKID039194,58
FKID039195,12
FKID039196,58
FKID039197,58
FKID039198,-1
FKID039199,58
FKID039200,-1
FKID039201,12
FKID039202,58
FKID039203,12
FKID039204,12
FKID039205,2
FKID039206,2
FKID039207,2
FKID039208,2
FKID039209,12
FKID039210,-1
FKID039211,12
FKID039212,-1
FKID039213,12
FKID039214,15
FKID039215,12
FKID039216,12
FKID039217,12
FKID039218,12
FKID039219,12
FKID039220,-1
FKID039221,12
FKID039222,57
FKID039223,57
FKID039224,57
FKID039225,57
FKID039226,57
FKID039227,57
FKID039228,57
FKID039229,57
FKID039230,57
FKID039231,12
FKID039232,12
FKID039233,29
FKID039234,55
FKID039235,-1
FKID039236,-1
FKID039237,0
FKID039238,-1
FKID039239,-1
FKID039240,32
FKID039241,32
FKID039242,132
FKID039243,132
FKID039244,132
FKID039245,79
FKID039246,-1
FKID039247,32
FKID039248,12
FKID039249,-1
FKID039250,-1
FKID039251,-1
FKID039252,-1
FKID039253,26
FKID039254,26
FKID039255,12
FKID039256,12
FKID039257,41
FKID039258,57
FKID039259,57
FKID039260,57
FKID039261,57
FKID039262,12
FKID039263,40
FKID039264,57
FKID039265,57
FKID039266,12
FKID039267,12
FKID039268,7
FKID039269,62
FKID039270,12
FKID039271,12
FKID039272,-1
FKID039273,-1
FKID039274,-1
FKID039275,-1
FKID039276,57
FKID039277,-1
FKID039278,32
FKID039279,32
FKID039280,-1
FKID039281,-1
FKID039282,12
FKID039283,-1
FKID039284,-1
FKID039285,32
FKID039286,32
FKID039287,12
FKID039288,-1
FKID039289,12
FKID039290,12
FKID039291,-1
FKID039292,0
FKID039293,12
FKID039294,57
FKID039295,57
FKID039296,32
FKID039297,32
FKID039298,32
FKID039299,57
FKID039300,57
FKID039301,32
FKID039302,57
FKID039303,32
FKID039304,0
FKID039305,0
FKID039306,57
FKID039307,32
FKID039308,12
FKID039309,12
FKID039310,12
FKID039311,32
FKID039312,12
FKID039313,12
FKID039314,32
FKID039315,12
FKID039316,12
FKID039317,32
FKID039318,12
FKID039319,-1
FKID039320,32
FKID039321,32
FKID039322,7
FKID039323,-1
FKID039324,-1
FKID039325,-1
FKID039326,32
FKID039327,50
FKID039328,50
FKID039329,51
FKID039330,0
FKID039331,50
FKID039332,50
FKID039333,-1
FKID039334,-1
FKID039335,-1
FKID039336,-1
FKID039337,-1
FKID039338,50
FKID039339,50
FKID039340,65
FKID039341,65
FKID039342,65
FKID039343,50
FKID039344,-1
FKID039345,-1
FKID039346,32
FKID039347,50
FKID039348,32
FKID039349,32
FKID039350,65
FKID039351,-1
FKID039352,-1
FKID039353,65
FKID039354,65
FKID039355,65
FKID039356,-1
FKID039357,-1
FKID039358,-1
FKID039359,-1
FKID039360,-1
FKID039361,7
FKID039362,-1
FKID039363,-1
FKID039364,-1
FKID039365,12
FKID039366,12
FKID039367,22
FKID039368,-1
FKID039369,-1
FKID039370,34
FKID039371,7
FKID039372,140
FKID039373,140
FKID039374,7
FKID039375,12
FKID039376,79
FKID039377,53
FKID039378,34
FKID039379,-1
FKID039380,12
FKID039381,15
FKID039382,12
FKID039383,12
FKID039384,15
FKID039385,-1
FKID039386,-1
FKID039387,-1
FKID039388,12
FKID039389,-1
FKID039390,-1
FKID039391,12
FKID039392,-1
FKID039393,12
FKID039394,-1
FKID039395,12
FKID039396,-1
FKID039397,9
FKID039398,9
FKID039399,9
FKID039400,-1
FKID039401,23
FKID039402,23
FKID039403,9
FKID039404,23
FKID039405,12
FKID039406,12
FKID039407,0
FKID039408,12
FKID039409,71
FKID039410,23
FKID039411,23
FKID039412,12
FKID039413,-1
FKID039414,0
FKID039415,138
FKID039416,21
FKID039417,21
FKID039418,21
FKID039419,23
FKID039420,23
FKID039421,34
FKID039422,49
FKID039423,7
FKID039424,12
FKID039425,-1
FKID039426,-1
FKID039427,-1
FKID039428,-1
FKID039429,49
FKID039430,12
FKID039431,12
FKID039432,4
FKID039433,58
FKID039434,51
FKID039435,51
FKID039436,53
FKID039437,53
FKID039438,53
FKID039439,53
FKID039440,53
FKID039441,-1
FKID039442,12
FKID039443,12
FKID039444,12
FKID039445,116
FKID039446,-1
FKID039447,-1
FKID039448,-1
FKID039449,57
FKID039450,51
FKID039451,57
FKID039452,58
FKID039453,58
FKID039454,58
FKID039455,58
FKID039456,-1
FKID039457,57
FKID039458,4
FKID039459,12
FKID039460,12
FKID039461,12
FKID039462,58
FKID039463,58
FKID039464,4
FKID039465,58
FKID039466,58
FKID039467,58
FKID039468,58
FKID039469,58
FKID039470,58
FKID039471,58
FKID039472,9
FKID039473,77
FKID039474,77
FKID039475,77
FKID039476,32
FKID039477,4
FKID039478,7
FKID039479,53
FKID039480,53
FKID039481,53
FKID039482,53
FKID039483,4
FKID039484,4
FKID039485,12
FKID039486,58
FKID039487,58
FKID039488,58
FKID039489,34
FKID039490,0
FKID039491,4
FKID039492,58
FKID039493,58
FKID039494,12
FKID039495,12
FKID039496,12
FKID039497,12
FKID039498,12
FKID039499,12
FKID039500,12
FKID039501,12
FKID039502,12
FKID039503,58
FKID039504,58
FKID039505,4
FKID039506,35
FKID039507,60
FKID039508,60
FKID039509,53
FKID039510,53
FKID039511,0
FKID039512,0
FKID039513,12
FKID039514,12
FKID039515,12
FKID039516,-1
FKID039517,5
FKID039518,4
FKID039519,5
FKID039520,-1
FKID039521,7
FKID039522,30
FKID039523,7
FKID039524,7
FKID039525,-1
FKID039526,7
FKID039527,30
FKID039528,30
FKID039529,7
FKID039530,12
FKID039531,7
FKID039532,23
FKID039533,1
FKID039534,12
FKID039535,131
FKID039536,131
FKID039537,12
FKID039538,-1
FKID039539,135
FKID039540,23
FKID039541,135
FKID039542,23
FKID039543,23
